City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
563,miles city,46.4083,-105.8406,76.44200000000001,38,0,3.09,US,2023-06-12 21:53:27
564,kitzscher,51.1667,12.5667,55.65199999999997,86,1,0.93,DE,2023-06-12 21:53:27
565,medina,24.4686,39.6142,83.10199999999998,23,0,1.54,SA,2023-06-12 21:53:27
566,kolonia town,6.964,158.206,89.97799999999997,74,100,5.14,FM,2023-06-12 21:53:27
567,laojunmiao,39.8333,97.7333,78.51199999999996,15,0,8.97,CN,2023-06-12 21:49:05
568,aripuana,-9.1667,-60.6333,77.73800000000006,77,79,0.35,BR,2023-06-12 21:52:24
569,cruzeiro do sul,-29.5128,-51.9853,43.79000000000002,91,20,1.13,BR,2023-06-12 21:49:35
570,high river,50.5834,-113.8687,78.61999999999996,59,5,2.74,CA,2023-06-12 21:53:05
571,akureyri,65.6835,-18.0878,44.79800000000002,87,0,1.03,IS,2023-06-12 21:44:02
572,walvis bay,-22.9575,14.5053,55.36400000000003,93,0,2.57,NA,2023-06-12 21:44:51
573,kodinsk,58.6881,99.1844,65.13800000000005,41,100,2.7,RU,2023-06-12 21:46:13
574,benjamin constant,-4.3831,-70.0311,77.39600000000004,98,39,0.62,BR,2023-06-12 21:53:16
575,muskogee,35.5834,-95.3336,68.28800000000004,88,0,2.57,US,2023-06-12 21:52:20
576,mamuju,-2.6748,118.8885,84.66799999999998,75,14,2.17,ID,2023-06-12 21:53:28
577,fang,19.9169,99.2145,79.34000000000003,87,100,1.26,TH,2023-06-12 21:53:28
578,kaltan,53.5347,87.2457,56.35399999999996,59,86,1.98,RU,2023-06-12 21:53:28
